web-scraper-order,web-scraper-start-url,Prix,Nom,Adresse,Image,Image-href
"1752762831-605","https://sn.coinafrique.com/categorie/moutons?page=9","1 800 000CFA","Mouton Ladoum","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3110534"
"1752762831-606","https://sn.coinafrique.com/categorie/moutons?page=9","2 500 000CFA","Mouton","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3106570"
"1752762831-607","https://sn.coinafrique.com/categorie/moutons?page=9","1 900 000CFA","Géniteur Ladoum pure sang","Diamniadio, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/geniteur-ladoum-pure-sang-3102835"
"1752762831-608","https://sn.coinafrique.com/categorie/moutons?page=9","Prix sur demande","Mouton Ladoum","Keur Massar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3102684"
"1752762831-609","https://sn.coinafrique.com/categorie/moutons?page=9","350 000CFA","Mouton","Thies, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3093792"
"1752762831-610","https://sn.coinafrique.com/categorie/moutons?page=9","250CFA","Mouton Ladoum","Rufisque, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3092792"
"1752762831-611","https://sn.coinafrique.com/categorie/moutons?page=9","220 000CFA","Brebis Ladoum","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/brebis-ladoum-3088829"
"1752762831-612","https://sn.coinafrique.com/categorie/moutons?page=9","450 000CFA","Mouton ladoum mâle","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-male-3085602"
"1752762831-613","https://sn.coinafrique.com/categorie/moutons?page=9","160 000CFA","Mouton","Keur Massar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3055527"
"1752762831-614","https://sn.coinafrique.com/categorie/moutons?page=9","450 000CFA","Mouton  Ladoum","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3047335"
"1752762831-615","https://sn.coinafrique.com/categorie/moutons?page=9","750 000CFA","Agnelle","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/agnelle-3043381"
"1752762831-616","https://sn.coinafrique.com/categorie/moutons?page=9","250 000CFA","Bélier","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/belier-3042642"
"1752762831-617","https://sn.coinafrique.com/categorie/moutons?page=9","180 000CFA","Mouton femelle","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-3041846"
"1752762831-618","https://sn.coinafrique.com/categorie/moutons?page=9","180 000CFA","Mouton femelle","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-3041841"
"1752762831-619","https://sn.coinafrique.com/categorie/moutons?page=9","180 000CFA","Mouton","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3041812"
"1752762831-620","https://sn.coinafrique.com/categorie/moutons?page=9","750 000CFA","Moutons","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-3040996"
"1752762831-621","https://sn.coinafrique.com/categorie/moutons?page=9","450 000CFA","Géniteur Ladoum","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/geniteur-ladoum-3033045"
"1752762831-622","https://sn.coinafrique.com/categorie/moutons?page=9","450 000CFA","Mouton  Ladoum","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3020572"
"1752762831-623","https://sn.coinafrique.com/categorie/moutons?page=9","250 000CFA","Mouton tchadien","Parcelle Assainies, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-tchadien-3013836"
"1752762831-624","https://sn.coinafrique.com/categorie/moutons?page=9","250 000CFA","Moutons","Parcelle Assainies, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-3013830"
"1752762831-625","https://sn.coinafrique.com/categorie/moutons?page=9","400 000CFA","Mouton","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3013240"
"1752762831-626","https://sn.coinafrique.com/categorie/moutons?page=9","90 000CFA","Mouton femelle","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-3012233"
"1752762831-627","https://sn.coinafrique.com/categorie/moutons?page=9","1 000 000CFA","Mouton Joe Biden à 12 mois","Mbacke, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-joe-biden-a-12-mois-3012077"
"1752762831-628","https://sn.coinafrique.com/categorie/moutons?page=9","215CFA","Mouton","Touba, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3006395"
"1752762831-629","https://sn.coinafrique.com/categorie/moutons?page=9","260 000CFA","Mouton","Pikine, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3005044"
"1752762831-630","https://sn.coinafrique.com/categorie/moutons?page=9","250 000CFA","Femelle Ladoume","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/femelle-ladoume-2997713"
"1752762831-631","https://sn.coinafrique.com/categorie/moutons?page=9","180 000CFA","Mouton","Grand Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2996408"
"1752762831-632","https://sn.coinafrique.com/categorie/moutons?page=9","225 000CFA","Mouton","Kaolack, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2995220"
"1752762831-633","https://sn.coinafrique.com/categorie/moutons?page=9","220 000CFA","Mouton","Kaolack, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2993929"
"1752762831-634","https://sn.coinafrique.com/categorie/moutons?page=9","230 000CFA","Mouton","Touba, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2992212"
"1752762831-635","https://sn.coinafrique.com/categorie/moutons?page=9","225 000CFA","Mouton","Kaolack, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2989832"
"1752762831-636","https://sn.coinafrique.com/categorie/moutons?page=9","250 000CFA","Mouton","Kaolack, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2986456"
"1752762831-637","https://sn.coinafrique.com/categorie/moutons?page=9","Prix sur demande","Mouton","Grand Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2981131"
"1752762831-638","https://sn.coinafrique.com/categorie/moutons?page=9","500 000CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2978859"
"1752762831-639","https://sn.coinafrique.com/categorie/moutons?page=9","1 000 000CFA","Moutons","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2966096"
"1752762831-640","https://sn.coinafrique.com/categorie/moutons?page=9","400 000CFA","Mouton","Diourbel, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2965030"
"1752762831-641","https://sn.coinafrique.com/categorie/moutons?page=9","1 200 000CFA","Mouton Ladoum","Touba, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2962083"
"1752762831-642","https://sn.coinafrique.com/categorie/moutons?page=9","450 000CFA","Mouton Ladoum","Thies, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2959533"
"1752762831-643","https://sn.coinafrique.com/categorie/moutons?page=9","175 000CFA","Mouton","Parcelle Assainies, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2959176"
"1752762831-644","https://sn.coinafrique.com/categorie/moutons?page=9","100 000CFA","Mouton Ladoum","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2956672"
"1752762831-645","https://sn.coinafrique.com/categorie/moutons?page=9","950 000CFA","Mouton ladoum sang ghandy - magistrat","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-sang-ghandy-magistrat-2936901"
"1752762831-646","https://sn.coinafrique.com/categorie/moutons?page=9","750 000CFA","Moutons Ladoum","Diamniadio, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-2934178"
"1752762831-647","https://sn.coinafrique.com/categorie/moutons?page=9","750 000CFA","Moutons","Diamniadio, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2934157"
"1752762831-648","https://sn.coinafrique.com/categorie/moutons?page=9","750 000CFA","Moutons","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2932586"
"1752762831-649","https://sn.coinafrique.com/categorie/moutons?page=9","250 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-2931779"
"1752762831-650","https://sn.coinafrique.com/categorie/moutons?page=9","200 000CFA","Moutons","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-2931611"
"1752762834-651","https://sn.coinafrique.com/categorie/moutons?page=8","300 000CFA","Mouton","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3205391"
"1752762834-652","https://sn.coinafrique.com/categorie/moutons?page=8","140CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3205339"
"1752762834-653","https://sn.coinafrique.com/categorie/moutons?page=8","180CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3205330"
"1752762834-654","https://sn.coinafrique.com/categorie/moutons?page=8","275 000CFA","Mouton","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3204846"
"1752762834-655","https://sn.coinafrique.com/categorie/moutons?page=8","275 000CFA","Mouton","Fass, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3204834"
"1752762834-656","https://sn.coinafrique.com/categorie/moutons?page=8","800 000CFA","Mouton","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3204555"
"1752762834-657","https://sn.coinafrique.com/categorie/moutons?page=8","225 000CFA","Mouton","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3204480"
"1752762834-658","https://sn.coinafrique.com/categorie/moutons?page=8","175CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3202906"
"1752762834-659","https://sn.coinafrique.com/categorie/moutons?page=8","160 000CFA","Mouton","Parcelle Assainies, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3201379"
"1752762834-660","https://sn.coinafrique.com/categorie/moutons?page=8","160 000CFA","Mouton","Parcelle Assainies, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3201372"
"1752762834-661","https://sn.coinafrique.com/categorie/moutons?page=8","150 000CFA","Mouton","Parcelle Assainies, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3201369"
"1752762834-662","https://sn.coinafrique.com/categorie/moutons?page=8","125 000CFA","Mouton","Cambérène, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3200161"
"1752762834-663","https://sn.coinafrique.com/categorie/moutons?page=8","200 000CFA","Mouton","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3200136"
"1752762834-664","https://sn.coinafrique.com/categorie/moutons?page=8","300 000CFA","Mouton","Parcelle Assainies, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3199275"
"1752762834-665","https://sn.coinafrique.com/categorie/moutons?page=8","400 000CFA","Mouton","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3198958"
"1752762834-666","https://sn.coinafrique.com/categorie/moutons?page=8","180 000CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3198840"
"1752762834-667","https://sn.coinafrique.com/categorie/moutons?page=8","190 000CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3198836"
"1752762834-668","https://sn.coinafrique.com/categorie/moutons?page=8","200 000CFA","Mouton","Bambey, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3198633"
"1752762834-669","https://sn.coinafrique.com/categorie/moutons?page=8","250 000CFA","Mouton","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3198550"
"1752762834-670","https://sn.coinafrique.com/categorie/moutons?page=8","400 000CFA","Mouton Ladoum","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3198242"
"1752762834-671","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Mouton","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3198206"
"1752762834-672","https://sn.coinafrique.com/categorie/moutons?page=8","150 000CFA","Mouton","Parcelle Assainies, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3196963"
"1752762834-673","https://sn.coinafrique.com/categorie/moutons?page=8","170 000CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3196628"
"1752762834-674","https://sn.coinafrique.com/categorie/moutons?page=8","250 000CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3196624"
"1752762834-675","https://sn.coinafrique.com/categorie/moutons?page=8","350 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3196466"
"1752762834-676","https://sn.coinafrique.com/categorie/moutons?page=8","4 000 000CFA","Ladoum femelle","Cambérène, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/ladoum-femelle-3196019"
"1752762834-677","https://sn.coinafrique.com/categorie/moutons?page=8","225 000CFA","Mouton","Bambey, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3195290"
"1752762834-678","https://sn.coinafrique.com/categorie/moutons?page=8","275 000CFA","Mouton Azawatt","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-azawatt-3194610"
"1752762834-679","https://sn.coinafrique.com/categorie/moutons?page=8","150 000CFA","Mouton tabaski","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-3194403"
"1752762834-680","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3194149"
"1752762834-681","https://sn.coinafrique.com/categorie/moutons?page=8","6 000CFA","Mouton ladoume","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoume-3194082"
"1752762834-682","https://sn.coinafrique.com/categorie/moutons?page=8","110 000CFA","Mouton","Medina, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3193581"
"1752762834-683","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Mouton Ladoum","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3193500"
"1752762834-684","https://sn.coinafrique.com/categorie/moutons?page=8","500 000CFA","Mouton ladoum","Fann, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3193054"
"1752762834-685","https://sn.coinafrique.com/categorie/moutons?page=8","200 000CFA","Moutons","Bambey, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-3192678"
"1752762834-686","https://sn.coinafrique.com/categorie/moutons?page=8","165 000CFA","Mouton","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3191908"
"1752762834-687","https://sn.coinafrique.com/categorie/moutons?page=8","135 000CFA","Moutons","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-3191902"
"1752762834-688","https://sn.coinafrique.com/categorie/moutons?page=8","300 000CFA","Mouton","Kaolack, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3191774"
"1752762834-689","https://sn.coinafrique.com/categorie/moutons?page=8","750 000CFA","Mouton Ladoum","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3191637"
"1752762834-690","https://sn.coinafrique.com/categorie/moutons?page=8","850 000CFA","Mouton Ladoum","Keur Massar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3190361"
"1752762834-691","https://sn.coinafrique.com/categorie/moutons?page=8","350 000CFA","Mouton","Diourbel, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3188982"
"1752762834-692","https://sn.coinafrique.com/categorie/moutons?page=8","380 000CFA","Mouton Ladoum","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3187256"
"1752762834-693","https://sn.coinafrique.com/categorie/moutons?page=8","380 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3187248"
"1752762834-694","https://sn.coinafrique.com/categorie/moutons?page=8","110 000CFA","Mouton","Cambérène, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3186295"
"1752762834-695","https://sn.coinafrique.com/categorie/moutons?page=8","300 000CFA","Moutons","Thies, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-3185715"
"1752762834-696","https://sn.coinafrique.com/categorie/moutons?page=8","900 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3185046"
"1752762834-697","https://sn.coinafrique.com/categorie/moutons?page=8","270CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3184064"
"1752762834-698","https://sn.coinafrique.com/categorie/moutons?page=8","400 000CFA","Mouton  Ladoum","Cambérène, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3183168"
"1752762834-699","https://sn.coinafrique.com/categorie/moutons?page=8","400 000CFA","Mouton femelle Ladoum","Cambérène, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-ladoum-3183165"
"1752762834-700","https://sn.coinafrique.com/categorie/moutons?page=8","230 000CFA","Mouton","Diourbel, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3182889"
"1752762834-701","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3182701"
"1752762834-702","https://sn.coinafrique.com/categorie/moutons?page=8","160CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3182534"
"1752762834-703","https://sn.coinafrique.com/categorie/moutons?page=8","260CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3182484"
"1752762834-704","https://sn.coinafrique.com/categorie/moutons?page=8","300CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3182105"
"1752762834-705","https://sn.coinafrique.com/categorie/moutons?page=8","450 000CFA","Mouton","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3181577"
"1752762834-706","https://sn.coinafrique.com/categorie/moutons?page=8","200CFA","Mouton de tabaski","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-3181418"
"1752762834-707","https://sn.coinafrique.com/categorie/moutons?page=8","200CFA","Mouton de tabaski","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-3181349"
"1752762834-708","https://sn.coinafrique.com/categorie/moutons?page=8","110CFA","Mouton de Tabaski","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-3180230"
"1752762834-709","https://sn.coinafrique.com/categorie/moutons?page=8","250CFA","Mouton Métisse Ladoum","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-metisse-ladoum-3180227"
"1752762834-710","https://sn.coinafrique.com/categorie/moutons?page=8","350CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3180224"
"1752762834-711","https://sn.coinafrique.com/categorie/moutons?page=8","375 000CFA","Mouton","Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3179377"
"1752762834-712","https://sn.coinafrique.com/categorie/moutons?page=8","90 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3179234"
"1752762834-713","https://sn.coinafrique.com/categorie/moutons?page=8","200CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3179230"
"1752762834-714","https://sn.coinafrique.com/categorie/moutons?page=8","170CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3179224"
"1752762834-715","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Mouton","Tambacounda, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3179150"
"1752762834-716","https://sn.coinafrique.com/categorie/moutons?page=8","1 750 000CFA","Mouton","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3178805"
"1752762834-717","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3178152"
"1752762834-718","https://sn.coinafrique.com/categorie/moutons?page=8","220 000CFA","Mouton","Bambey, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3177877"
"1752762834-719","https://sn.coinafrique.com/categorie/moutons?page=8","200 000CFA","Mouton","Medina, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3177020"
"1752762834-720","https://sn.coinafrique.com/categorie/moutons?page=8","350 000CFA","Mouton","Medina, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3177016"
"1752762834-721","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3175573"
"1752762834-722","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Moutons","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-3174605"
"1752762834-723","https://sn.coinafrique.com/categorie/moutons?page=8","250 000CFA","Mouton femelle","Kaolack, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-3174378"
"1752762834-724","https://sn.coinafrique.com/categorie/moutons?page=8","200 000CFA","Mouton","Keur Massar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3173505"
"1752762834-725","https://sn.coinafrique.com/categorie/moutons?page=8","135 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3173381"
"1752762834-726","https://sn.coinafrique.com/categorie/moutons?page=8","175 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3173344"
"1752762834-727","https://sn.coinafrique.com/categorie/moutons?page=8","180 000CFA","Mouton Talabir","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-talabir-3172256"
"1752762834-728","https://sn.coinafrique.com/categorie/moutons?page=8","2 500 000CFA","Mouton Ladoum","Ouest Foire, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3171633"
"1752762834-729","https://sn.coinafrique.com/categorie/moutons?page=8","Prix sur demande","Mouton","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3170478"
"1752762834-730","https://sn.coinafrique.com/categorie/moutons?page=8","200 000CFA","Mouton de tabaski","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-3169999"
"1752762834-731","https://sn.coinafrique.com/categorie/moutons?page=8","1 000 000CFA","Béliers","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/beliers-3168358"
"1752762834-732","https://sn.coinafrique.com/categorie/moutons?page=8","350 000CFA","Mouton","Touba, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3165517"
"1752762834-733","https://sn.coinafrique.com/categorie/moutons?page=8","155CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3165428"
"1752762834-734","https://sn.coinafrique.com/categorie/moutons?page=8","180CFA","Moutons","Dakar Plateau, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-3162820"
"1752762837-735","https://sn.coinafrique.com/categorie/moutons?page=7","160 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3234203"
"1752762837-736","https://sn.coinafrique.com/categorie/moutons?page=7","160 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3234200"
"1752762837-737","https://sn.coinafrique.com/categorie/moutons?page=7","180 000CFA","Mouton","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3233334"
"1752762837-738","https://sn.coinafrique.com/categorie/moutons?page=7","135CFA","Mouton","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-3232750"
"1752762837-739","https://sn.coinafrique.com/categorie/moutons?page=7","250 000CFA","Mouton Ladoum","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3231711"
"1752762837-740","https://sn.coinafrique.com/categorie/moutons?page=7","200CFA","Mouton tabaski","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-3231584"
"1752762837-741","https://sn.coinafrique.com/categorie/moutons?page=7","270 000CFA","Mouton Ladoum Azawatt","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-azawatt-3231482"
"1752762837-742","https://sn.coinafrique.com/categorie/moutons?page=7","130 000CFA","Moutons","Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/moutons/moutons-3230370"
