web-scraper-order,web-scraper-start-url,Prix,Nom,Adresse,Image,Image-href
"1752762987-385","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","65 000CFA","Lapin couple","Dakar Plateau, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-couple-3680760"
"1752762987-386","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","50 000CFA","Poule couple brahman","Saint Louis, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-couple-brahman-3680687"
"1752762987-387","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poussin","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-3679061"
"1752762987-388","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","80 000CFA","Couple poules Bantam","Guediawaye, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-poules-bantam-3678837"
"1752762987-389","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","50 000CFA","Pigeons","Cambérène, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3675341"
"1752762987-390","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","Coq Brahma Perdrix","Mboro, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahma-perdrix-3671744"
"1752762987-391","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","40 000CFA","Cochin femelle frisé","Mboro, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-femelle-frise-3671735"
"1752762987-392","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","20 000CFA","Pigeon dragon","Mariste, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-dragon-3671452"
"1752762987-393","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeons","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3669432"
"1752762987-394","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","30 000CFA","Lapereaux","Mbao, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3665205"
"1752762987-395","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Eclosion - 16000 poussins","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/eclosion-16000-poussins-3664153"
"1752762987-396","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poule","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-3663076"
"1752762987-397","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeons","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3659941"
"1752762987-398","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeon","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3659931"
"1752762987-399","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeon voyageur","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3659922"
"1752762987-400","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poussins","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-3658331"
"1752762987-401","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","15 000CFA","Lapins","Hann Bel-Air, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3624677"
"1752762987-402","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","80 000CFA","Oiseaux","Yoff, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/oiseaux-3620766"
"1752762987-403","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeons","Bambey, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3610036"
"1752762987-404","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 000CFA","Pigeon femelle texan","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-femelle-texan-3606040"
"1752762987-405","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","20 000CFA","Trio poussins Brahma","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/trio-poussins-brahma-3599688"
"1752762987-406","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","20 000CFA","Couple poussins brahma","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-poussins-brahma-3595177"
"1752762987-407","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","30 000CFA","Lapins nains","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-3594110"
"1752762987-408","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","80 000CFA","Coq Cochin","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-3589893"
"1752762987-409","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","90 000CFA","Poule Cochin","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-3589888"
"1752762987-410","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","90 000CFA","Couple Cochin","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-cochin-3577024"
"1752762987-411","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poulets","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3575471"
"1752762987-412","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 000CFA","Poule  Brahma","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-3569532"
"1752762987-413","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","50 000CFA","Couple de poule Brahman","Saint Louis, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-de-poule-brahman-3556200"
"1752762987-414","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","2 500CFA","Oeuf poulet Brahma","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/oeuf-poulet-brahma-3556035"
"1752762987-415","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","30 000CFA","Coq","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-3548688"
"1752762987-416","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","45 000CFA","Poule pondeuse","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-pondeuse-3546233"
"1752762987-417","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","10 000CFA","Poussin brahman","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahman-3546230"
"1752762987-418","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","50 000CFA","Coq Brahman","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahman-3546219"
"1752762987-419","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","45 000CFA","Pigeons","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3544759"
"1752762987-420","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 000CFA","Lot de 3 pigeons","Sipres, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lot-de-3-pigeons-3544488"
"1752762987-421","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","Femelle opal rosa","Thies, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-opal-rosa-3544071"
"1752762987-422","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poussins Brahma","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahma-3543634"
"1752762987-423","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","Lapins nains","Thies, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-3537679"
"1752762987-424","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","Couple Lapins","Hann Bel-Air, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapins-3536316"
"1752762987-425","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Coq Cochin coucou","Keur Massar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-coucou-3530700"
"1752762987-426","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Coq Cochin blanc","Keur Massar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-blanc-3530692"
"1752762987-427","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 003 000CFA","Poulet","Grand Dakar, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-3529776"
"1752762987-428","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poule","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-3527552"
"1752762987-429","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","60 000CFA","Femelle manteau Opale","Thies, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-manteau-opale-3526942"
"1752762987-430","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","15 000CFA","Lapins Angoura","HLM, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-angoura-3521996"
"1752762987-431","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeons","Guediawaye, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3521128"
"1752762987-432","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","40 000CFA","Lapins","Hann Bel-Air, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3520760"
"1752762987-433","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","15 000CFA","Poule Bleue Hollandaise","Mbao, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-bleue-hollandaise-3513806"
"1752762987-434","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","75 000CFA","Pigeon Crimpan","Diamalaye 1, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-crimpan-3505148"
"1752762987-435","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Couple de poule Brahma","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-de-poule-brahma-3502325"
"1752762987-436","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Jeune mâle Brahma","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-male-brahma-3494983"
"1752762987-437","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","16 000CFA","Poule cou nue","Guediawaye, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cou-nue-3473109"
"1752762987-438","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 000CFA","Couple pigeons cravate","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-cravate-3468974"
"1752762987-439","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","3 000CFA","Poules","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3464218"
"1752762987-440","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poules","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3464191"
"1752762987-441","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","3 000CFA","Poules","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3447997"
"1752762987-442","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","17 000CFA","Pigeon Voyageur","Touba, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3444824"
"1752762987-443","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeon Boulan blanc","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulan-blanc-3441505"
"1752762987-444","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poule femelle Orpington","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-femelle-orpington-3441502"
"1752762987-445","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","Lapins","Hann Bel-Air, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3437255"
"1752762987-446","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeon","Parcelle Assainies, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3436083"
"1752762987-447","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","22 000CFA","Poussins brahma couple","Yoff, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahma-couple-3426274"
"1752762987-448","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","70 000CFA","Pigeon couple Cauchois","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-couple-cauchois-3418999"
"1752762987-449","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","70 000CFA","Pigeon femelle Mondain","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-femelle-mondain-3418994"
"1752762987-450","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","60 000CFA","Pigeons Texan","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texan-3414604"
"1752762987-451","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","100 000CFA","Pigeon Cauchois","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-cauchois-3414597"
"1752762987-452","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","40 000CFA","Pigeon Bouvreuil Archangel","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bouvreuil-archangel-3414593"
"1752762987-453","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","Pigeon","Ouakam, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3405195"
"1752762987-454","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Poussins","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-3404905"
"1752762987-455","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","2 500CFA","Poulets de chair","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-3394674"
"1752762987-456","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","65 000CFA","Pigeon Lahor","Thies, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahor-3382710"
"1752762987-457","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","Pigeon","Thies, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3382693"
"1752762990-458","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","5 000CFA","Poulet","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-4099353"
"1752762990-459","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","5 000CFA","Poulet","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-4099352"
"1752762990-460","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","2 500CFA","Poussins cou nu","Mbao, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-cou-nu-4098076"
"1752762990-461","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","30 000CFA","Lapin papillon","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-papillon-4097932"
"1752762990-462","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","20 000CFA","Lapin femelle Angora","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-femelle-angora-4088341"
"1752762990-463","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","15 000CFA","Lapin","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4069804"
"1752762990-464","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","25 000CFA","Lapin Angora","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-angora-4062470"
"1752762990-465","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","25 000CFA","Lapin nain tête de lion","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-tete-de-lion-4060697"
"1752762990-466","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","Poules pondeuses","Thies, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-pondeuses-4055238"
"1752762990-467","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","10 000CFA","Lapereau Angora","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereau-angora-4054751"
"1752762990-468","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","20 000CFA","Lapereaux","Mariste, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4052032"
"1752762990-469","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","95 000CFA","Coq Chochin","Parcelle Assainies, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-chochin-4050293"
"1752762990-470","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","95 000CFA","Couple   Braman Cochin","Parcelle Assainies, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-braman-cochin-4050206"
"1752762990-471","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","950 000CFA","Poulet Braman cochin","Parcelle Assainies, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-braman-cochin-4050193"
"1752762990-472","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","4 000CFA","Poulets de chairs","Ziguinchor, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chairs-4044027"
"1752762990-473","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","35 000CFA","Poussins de chair","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-de-chair-4041126"
"1752762990-474","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","30 000CFA","Couple angoura","Cambérène, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-angoura-4036533"
"1752762990-475","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","12 000CFA","Couple pigeons voyageurs","Cambérène, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-voyageurs-4034954"
"1752762990-476","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","15 000CFA","Couple voyageur blanc","Cambérène, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-voyageur-blanc-4034942"
"1752762990-477","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","50 000CFA","Perruches anglaise - couple","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruches-anglaise-couple-4033120"
"1752762990-478","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","20 000CFA","Perruche ondulée","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruche-ondulee-4033032"
"1752762990-479","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","50 000CFA","Coq Cochin","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-4030997"
"1752762990-480","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","50 000CFA","Coq cochin","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-4030993"
"1752762990-481","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","3 500CFA","Poulet de chair","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-4028864"
"1752762990-482","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","3 000CFA","Poulets de chair","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4021629"
"1752762990-483","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","40 000CFA","Couple texan","Thies, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-4021335"
"1752762990-484","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","90 000CFA","Couple mondain","Thies, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-mondain-4021333"
"1752762990-485","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","14 000CFA","Couple pigeons","Mariste, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-4019501"
"1752762990-486","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","15 000CFA","Pigeons","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4019426"
"1752762990-487","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","50 000CFA","Pigeon","Kaolack, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-4013190"
"1752762990-488","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","30 000CFA","Lapins","Touba, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-4012180"
"1752762990-489","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","35 000CFA","Poules","Touba, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-4012177"
"1752762990-490","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","12 000CFA","Pigeons","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4009110"
"1752762990-491","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","Couple Brahma","Yoff, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-brahma-4005445"
"1752762990-492","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","25 000CFA","Pigeon français","Sicap Liberté, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-francais-3999035"
"1752762990-493","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","65 000CFA","Coq mal cochain","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-mal-cochain-3990507"
"1752762990-494","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","80 000CFA","Pigeons","Cambérène, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3989311"
"1752762990-495","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","85 000CFA","Pigeon Mondain","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-3986519"
