web-scraper-order,web-scraper-start-url,Prix,Nom,Adresse,Image,Image-href
"1752762532-254","https://sn.coinafrique.com/categorie/autres-animaux?page=3","600 000CFA","Bœuf","Bambey, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/buf-4090572"
"1752762532-255","https://sn.coinafrique.com/categorie/autres-animaux?page=3","65 000CFA","Oies","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/oies-4064457"
"1752762532-256","https://sn.coinafrique.com/categorie/autres-animaux?page=3","50 000CFA","Dinde","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/dinde-4060300"
"1752762532-257","https://sn.coinafrique.com/categorie/autres-animaux?page=3","20 000CFA","Canards","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/canards-4056116"
"1752762532-258","https://sn.coinafrique.com/categorie/autres-animaux?page=3","175 000CFA","Dindons","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/dindons-4056115"
"1752762532-259","https://sn.coinafrique.com/categorie/autres-animaux?page=3","7 000CFA","Perruches ondulées","Hann Bel-Air, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4049517"
"1752762532-260","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Prix sur demande","Boeuf","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4047285"
"1752762532-261","https://sn.coinafrique.com/categorie/autres-animaux?page=3","200 000CFA","Oies de garde","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/oies-de-garde-4033376"
"1752762532-262","https://sn.coinafrique.com/categorie/autres-animaux?page=3","450 000CFA","Cheval","Thies, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/cheval-4029054"
"1752762532-263","https://sn.coinafrique.com/categorie/autres-animaux?page=3","550 000CFA","Jument","Thies, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/jument-4029052"
"1752762532-264","https://sn.coinafrique.com/categorie/autres-animaux?page=3","475CFA","Vache","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/vache-4015081"
"1752762532-265","https://sn.coinafrique.com/categorie/autres-animaux?page=3","50 000CFA","Perroquets Roseicollis","Point E, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/perroquets-roseicollis-4006084"
"1752762532-266","https://sn.coinafrique.com/categorie/autres-animaux?page=3","400 000CFA","Chaton Persan","Fann, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-4004300"
"1752762532-267","https://sn.coinafrique.com/categorie/autres-animaux?page=3","350 000CFA","Chat persan hymalayen","Ngor, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-hymalayen-4002094"
"1752762532-268","https://sn.coinafrique.com/categorie/autres-animaux?page=3","600 000CFA","Bœufs","Bambey, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/bufs-4001249"
"1752762532-269","https://sn.coinafrique.com/categorie/autres-animaux?page=3","600 000CFA","Bœufs","Bambey, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/bufs-3991901"
"1752762532-270","https://sn.coinafrique.com/categorie/autres-animaux?page=3","50 000CFA","Chèvre","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/chevre-3985611"
"1752762532-271","https://sn.coinafrique.com/categorie/autres-animaux?page=3","12 000CFA","Perruches ondulées","Guediawaye, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3968286"
"1752762532-272","https://sn.coinafrique.com/categorie/autres-animaux?page=3","450 000CFA","Paon","Touba, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/paon-3956247"
"1752762532-273","https://sn.coinafrique.com/categorie/autres-animaux?page=3","35 000CFA","Dinde","Touba, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/dinde-3956243"
"1752762532-274","https://sn.coinafrique.com/categorie/autres-animaux?page=3","7 500CFA","Poissons aquarium","Dakar Plateau, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-3922652"
"1752762532-275","https://sn.coinafrique.com/categorie/autres-animaux?page=3","500 000CFA","Anes","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/anes-3916725"
"1752762532-276","https://sn.coinafrique.com/categorie/autres-animaux?page=3","700 000CFA","Bœuf","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/buf-3916720"
"1752762532-277","https://sn.coinafrique.com/categorie/autres-animaux?page=3","400 000CFA","Paons bleus","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/paons-bleus-3916692"
"1752762532-278","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Prix sur demande","Chaton Scottish Fold","Fann-Point E-Amitié, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/chaton-scottish-fold-3915043"
"1752762532-279","https://sn.coinafrique.com/categorie/autres-animaux?page=3","2 500CFA","Cailles","Ziguinchor, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3905361"
"1752762532-280","https://sn.coinafrique.com/categorie/autres-animaux?page=3","50 000CFA","Paon","Yoff, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/paon-3901686"
"1752762532-281","https://sn.coinafrique.com/categorie/autres-animaux?page=3","9 000CFA","Œufs","Keur Massar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/ufs-3862604"
"1752762532-282","https://sn.coinafrique.com/categorie/autres-animaux?page=3","16 000CFA","Cobaye mâle","Thies, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/cobaye-male-3868453"
"1752762532-283","https://sn.coinafrique.com/categorie/autres-animaux?page=3","65 000CFA","Vache","Biscuiterie, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/vache-3850590"
"1752762532-284","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Prix sur demande","Bœuf","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/buf-3819174"
"1752762532-285","https://sn.coinafrique.com/categorie/autres-animaux?page=3","750 000CFA","Bœuf","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/buf-3817866"
"1752762532-286","https://sn.coinafrique.com/categorie/autres-animaux?page=3","15 000CFA","Hamster dorée","Sacré-Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/hamster-doree-3814562"
"1752762532-287","https://sn.coinafrique.com/categorie/autres-animaux?page=3","1 000 000CFA","Vache","Bambey, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/vache-3804681"
"1752762532-288","https://sn.coinafrique.com/categorie/autres-animaux?page=3","10 000CFA","Peruche ondulée","Dakar Plateau, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/peruche-ondulee-3803986"
"1752762532-289","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Prix sur demande","Vache","Niaga, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/vache-3798116"
"1752762532-290","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Prix sur demande","Cailles","Keur Massar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3797181"
"1752762532-291","https://sn.coinafrique.com/categorie/autres-animaux?page=3","300 000CFA","Veau","Biscuiterie, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/autres-animaux/veau-3784229"
"1752762532-292","https://sn.coinafrique.com/categorie/autres-animaux?page=3","15 000CFA","Hamster","Sacré-Coeur, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/autres-animaux/hamster-3780966"
"1752762532-293","https://sn.coinafrique.com/categorie/autres-animaux?page=3","45 000CFA","Couple Hamster","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/autres-animaux/couple-hamster-3779809"
"1752762532-294","https://sn.coinafrique.com/categorie/autres-animaux?page=3","200 000CFA","Veaux","Diamniadio, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/autres-animaux/veaux-3775233"
"1752762535-295","https://sn.coinafrique.com/categorie/autres-animaux?page=2","750 000CFA","Autruche","Almadies 2, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/autruche-4885138"
"1752762535-296","https://sn.coinafrique.com/categorie/autres-animaux?page=2","3 000CFA","Œufs de caille","Thies, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4880858"
"1752762535-297","https://sn.coinafrique.com/categorie/autres-animaux?page=2","3 000CFA","Œufs de caille","Thies, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4880849"
"1752762535-298","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","vache","Niaga, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/vache-4878570"
"1752762535-299","https://sn.coinafrique.com/categorie/autres-animaux?page=2","350 000CFA","Vache","Gassane, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/vache-4864739"
"1752762535-300","https://sn.coinafrique.com/categorie/autres-animaux?page=2","200 000CFA","Chaton hiamalayen","Dakar Plateau, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-hiamalayen-4864117"
"1752762535-301","https://sn.coinafrique.com/categorie/autres-animaux?page=2","200 000CFA","Siamois","Yoff, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/siamois-4855435"
"1752762535-302","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Bœufs race Goudali","Dakar, Sénégal","favorite_border12mois","https://sn.coinafrique.com/annonce/autres-animaux/bufs-race-goudali-4853741"
"1752762535-303","https://sn.coinafrique.com/categorie/autres-animaux?page=2","2 000 000CFA","Vache montbéliardes","Pikine, Sénégal","favorite_border12mois","https://sn.coinafrique.com/annonce/autres-animaux/vache-montbeliardes-4851931"
"1752762535-304","https://sn.coinafrique.com/categorie/autres-animaux?page=2","15 000CFA","Perruche ondulée","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4846061"
"1752762535-305","https://sn.coinafrique.com/categorie/autres-animaux?page=2","30 000CFA","Perruche ondulée","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4846053"
"1752762535-306","https://sn.coinafrique.com/categorie/autres-animaux?page=2","20 000CFA","Perruches ondulées blanches","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-blanches-4846024"
"1752762535-307","https://sn.coinafrique.com/categorie/autres-animaux?page=2","500 000CFA","Persan pure race","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/persan-pure-race-4818301"
"1752762535-308","https://sn.coinafrique.com/categorie/autres-animaux?page=2","450 000CFA","Chatons Persan pure race","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chatons-persan-pure-race-4808981"
"1752762535-309","https://sn.coinafrique.com/categorie/autres-animaux?page=2","700 000CFA","Scottish fold et scottish straight de race pure","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/scottish-fold-et-scottish-straight-de-race-pure-4808971"
"1752762535-310","https://sn.coinafrique.com/categorie/autres-animaux?page=2","4 600CFA","Foin","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/foin-4807500"
"1752762535-311","https://sn.coinafrique.com/categorie/autres-animaux?page=2","140 000CFA","Paon","Yoff, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/paon-4804686"
"1752762535-312","https://sn.coinafrique.com/categorie/autres-animaux?page=2","750 000CFA","Chat scotish","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chat-scotish-4803206"
"1752762535-313","https://sn.coinafrique.com/categorie/autres-animaux?page=2","15 000CFA","Poussin dinde rouge","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/poussin-dinde-rouge-4794677"
"1752762535-314","https://sn.coinafrique.com/categorie/autres-animaux?page=2","17 500CFA","Cochin Fauve","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/cochin-fauve-4794473"
"1752762535-315","https://sn.coinafrique.com/categorie/autres-animaux?page=2","17 500CFA","Poussin Cochin disponible","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/poussin-cochin-disponible-4794466"
"1752762535-316","https://sn.coinafrique.com/categorie/autres-animaux?page=2","400 000CFA","Chat persan","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-4785131"
"1752762535-317","https://sn.coinafrique.com/categorie/autres-animaux?page=2","350 000CFA","Chaton Angora","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-4765270"
"1752762535-318","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Vache laitière Montbéliarde","Guediawaye, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/vache-laitiere-montbeliarde-4765247"
"1752762535-319","https://sn.coinafrique.com/categorie/autres-animaux?page=2","450 000CFA","Chaton Scottish","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-scottish-4755374"
"1752762535-320","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Vaches Montbéliarde","Pikine, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/vaches-montbeliarde-4753936"
"1752762535-321","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Vache Montbéliard et Holstein","Rufisque, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/vache-montbeliard-et-holstein-4753935"
"1752762535-322","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Vache  Montbéliard Holstein","Pikine, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/vache-montbeliard-holstein-4753933"
"1752762535-323","https://sn.coinafrique.com/categorie/autres-animaux?page=2","800 000CFA","Boeuf","Kaolack, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4752043"
"1752762535-324","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","3 chatons","Mariste, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/3-chatons-4751663"
"1752762535-325","https://sn.coinafrique.com/categorie/autres-animaux?page=2","250 000CFA","Paon bleu","Rufisque, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/paon-bleu-4686441"
"1752762535-326","https://sn.coinafrique.com/categorie/autres-animaux?page=2","60 000CFA","Perroquet inséparable","Point E, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-inseparable-4724298"
"1752762535-327","https://sn.coinafrique.com/categorie/autres-animaux?page=2","300 000CFA","Chat Siamois","Almadies, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-4723220"
"1752762535-328","https://sn.coinafrique.com/categorie/autres-animaux?page=2","5 000CFA","Hamster","Almadies, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/hamster-4723216"
"1752762535-329","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Cailles","Touba, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/cailles-4701407"
"1752762535-330","https://sn.coinafrique.com/categorie/autres-animaux?page=2","20 000CFA","Perruche","Mamelles, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perruche-4701230"
"1752762535-331","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Chaton","Ngor, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-4689687"
"1752762535-332","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Bœufs","Parcelle Assainies, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/bufs-4679890"
"1752762535-333","https://sn.coinafrique.com/categorie/autres-animaux?page=2","40 000CFA","Paire de perruches ondulées","Mamelles, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/paire-de-perruches-ondulees-4679396"
"1752762535-334","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Vache brune","Mbour, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/vache-brune-4664799"
"1752762535-335","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Chatons","Mariste, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chatons-4651939"
"1752762535-336","https://sn.coinafrique.com/categorie/autres-animaux?page=2","60 000CFA","Couple perroquet  Roseicollis","Point E, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/couple-perroquet-roseicollis-4651651"
"1752762535-337","https://sn.coinafrique.com/categorie/autres-animaux?page=2","25 000CFA","Canard Colvert","Mariste, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/canard-colvert-4650420"
"1752762535-338","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Chatons","Point E, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chatons-4646165"
"1752762535-339","https://sn.coinafrique.com/categorie/autres-animaux?page=2","270 000CFA","Chaton Himalayen","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-himalayen-4642742"
"1752762535-340","https://sn.coinafrique.com/categorie/autres-animaux?page=2","60 000CFA","Cage avec 3  oiseaux","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/cage-avec-3-oiseaux-4640165"
"1752762535-341","https://sn.coinafrique.com/categorie/autres-animaux?page=2","270 000CFA","Chaton Hymalayen Persan","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-hymalayen-persan-4639205"
"1752762535-342","https://sn.coinafrique.com/categorie/autres-animaux?page=2","700 000CFA","Chat Brittish Shorthair","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chat-brittish-shorthair-4629619"
"1752762535-343","https://sn.coinafrique.com/categorie/autres-animaux?page=2","400 000CFA","Chat Persan Chinchilla","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-4623023"
"1752762535-344","https://sn.coinafrique.com/categorie/autres-animaux?page=2","3 000CFA","Poussins de canards","Guediawaye, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/poussins-de-canards-4619825"
"1752762535-345","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Chaton","Ngor, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-4608863"
"1752762535-346","https://sn.coinafrique.com/categorie/autres-animaux?page=2","240 000CFA","Chaton Siamois Hymalayen","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-hymalayen-4593854"
"1752762535-347","https://sn.coinafrique.com/categorie/autres-animaux?page=2","400 000CFA","Chaton Persan","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-4592914"
"1752762535-348","https://sn.coinafrique.com/categorie/autres-animaux?page=2","750 000CFA","Chaton Scottish Fold","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-scottish-fold-4571582"
"1752762535-349","https://sn.coinafrique.com/categorie/autres-animaux?page=2","10 000CFA","Perroquet youyou","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-youyou-4570755"
"1752762535-350","https://sn.coinafrique.com/categorie/autres-animaux?page=2","400 000CFA","Chaton Persan","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-4569529"
"1752762535-351","https://sn.coinafrique.com/categorie/autres-animaux?page=2","600 000CFA","Boeuf","Mbao, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4568012"
"1752762535-352","https://sn.coinafrique.com/categorie/autres-animaux?page=2","20 000CFA","Cochons d'inde","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/cochons-dinde-4555313"
"1752762535-353","https://sn.coinafrique.com/categorie/autres-animaux?page=2","750 000CFA","Chaton Scotish Fold","Fann, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-scotish-fold-4540889"
"1752762535-354","https://sn.coinafrique.com/categorie/autres-animaux?page=2","400 000CFA","Chaton Persan","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-4540876"
"1752762535-355","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Bœuf","Diamalaye 2, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/buf-4534540"
"1752762535-356","https://sn.coinafrique.com/categorie/autres-animaux?page=2","7 000CFA","Poissons aquarium","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-4534116"
"1752762535-357","https://sn.coinafrique.com/categorie/autres-animaux?page=2","1 500 000CFA","Chatons Serval","Saint Louis, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chatons-serval-4517799"
"1752762535-358","https://sn.coinafrique.com/categorie/autres-animaux?page=2","40 000CFA","Couple dinde","Kolda, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-4506000"
"1752762535-359","https://sn.coinafrique.com/categorie/autres-animaux?page=2","20 000CFA","Cochons","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/cochons-4503064"
"1752762535-360","https://sn.coinafrique.com/categorie/autres-animaux?page=2","20 000CFA","Cochons","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/cochons-4503058"
"1752762535-361","https://sn.coinafrique.com/categorie/autres-animaux?page=2","75 000CFA","Pintade","Guediawaye, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/pintade-4465594"
"1752762535-362","https://sn.coinafrique.com/categorie/autres-animaux?page=2","40 000CFA","Perruche Anglaise","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perruche-anglaise-4456172"
"1752762535-363","https://sn.coinafrique.com/categorie/autres-animaux?page=2","15 000CFA","Perruches ondulées","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4456156"
"1752762535-364","https://sn.coinafrique.com/categorie/autres-animaux?page=2","1 500CFA","Cailles","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/cailles-4454743"
"1752762535-365","https://sn.coinafrique.com/categorie/autres-animaux?page=2","7 000CFA","Perruche ondulée","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4452994"
"1752762535-366","https://sn.coinafrique.com/categorie/autres-animaux?page=2","250 000CFA","Paon","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/paon-4451044"
"1752762535-367","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Canards","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/canards-4442030"
"1752762535-368","https://sn.coinafrique.com/categorie/autres-animaux?page=2","65 000CFA","Paon","Yoff, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/paon-4435457"
"1752762535-369","https://sn.coinafrique.com/categorie/autres-animaux?page=2","7 000CFA","Pintade","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/pintade-4412768"
"1752762535-370","https://sn.coinafrique.com/categorie/autres-animaux?page=2","50 000CFA","Perroquet","Point E, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4411374"
"1752762535-371","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Prix sur demande","Oies de Toulouse","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/oies-de-toulouse-4409000"
"1752762535-372","https://sn.coinafrique.com/categorie/autres-animaux?page=2","30 000CFA","Dindes","Guediawaye, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/dindes-4408804"
"1752762535-373","https://sn.coinafrique.com/categorie/autres-animaux?page=2","40 000CFA","Pintades","Guediawaye, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/pintades-4408799"
"1752762535-374","https://sn.coinafrique.com/categorie/autres-animaux?page=2","450 000CFA","Veaux","Pikine, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/veaux-4407653"
"1752762535-375","https://sn.coinafrique.com/categorie/autres-animaux?page=2","80 000CFA","Chèvre","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chevre-4387674"
"1752762535-376","https://sn.coinafrique.com/categorie/autres-animaux?page=2","650 000CFA","Chat Persan","Point E, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-4386249"
"1752762535-377","https://sn.coinafrique.com/categorie/autres-animaux?page=2","35 000CFA","Dinde rouge pair","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/dinde-rouge-pair-4381112"
"1752762535-378","https://sn.coinafrique.com/categorie/autres-animaux?page=2","450 000CFA","Bœuf","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/autres-animaux/buf-4379382"
"1752762538-379","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Taureau","Bambey, Sénégal","favorite_border5heures","https://sn.coinafrique.com/annonce/autres-animaux/taureau-5427580"
"1752762538-380","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Taureau","Bambey, Sénégal","favorite_border5heures","https://sn.coinafrique.com/annonce/autres-animaux/taureau-5427578"
